date,total,mean_bureau,median_bureau,reg_type,ln_total,group,post
2014-01-01,308289.0,6165.78,5161.0,inheritance_combined,12.63879293370479,control,0
2014-02-01,314922.0,6298.44,5591.0,inheritance_combined,12.660080268097493,control,0
2014-03-01,363705.0,7274.1,6568.5,inheritance_combined,12.804098378474754,control,0
2014-04-01,301462.0,6029.24,5154.0,inheritance_combined,12.616399250721866,control,0
2014-05-01,309039.0,6180.78,5375.0,inheritance_combined,12.64122276150785,control,0
2014-06-01,302782.0,6055.64,5158.0,inheritance_combined,12.62076835360016,control,0
2014-07-01,316126.0,6322.52,5913.5,inheritance_combined,12.663896147272917,control,0
2014-08-01,290307.0,5806.14,4985.5,inheritance_combined,12.578694262708574,control,0
2014-09-01,310222.0,6204.44,5728.5,inheritance_combined,12.645043449195546,control,0
2014-10-01,362303.0,7246.06,6043.5,inheritance_combined,12.800236157279468,control,0
2014-11-01,320892.0,6417.84,5308.5,inheritance_combined,12.678859896902495,control,0
2014-12-01,386791.0,7735.82,6768.0,inheritance_combined,12.8656397744519,control,0
2015-01-01,324655.0,6493.1,5541.0,inheritance_combined,12.690518359019329,control,0
2015-02-01,323024.0,6460.48,5775.0,inheritance_combined,12.685481902850006,control,0
2015-03-01,373292.0,7465.84,6554.5,inheritance_combined,12.830116234188175,control,0
2015-04-01,276168.0,5523.36,4959.0,inheritance_combined,12.528764655171404,control,0
2015-05-01,267812.0,5356.24,4710.0,inheritance_combined,12.498040520794664,control,0
2015-06-01,309010.0,6180.2,5493.0,inheritance_combined,12.641128917815776,control,0
2015-07-01,301864.0,6037.28,5652.0,inheritance_combined,12.617731863801666,control,0
2015-08-01,280329.0,5606.58,4922.5,inheritance_combined,12.543719192379156,control,0
2015-09-01,270429.0,5408.58,4969.5,inheritance_combined,12.507764865920945,control,0
2015-10-01,326883.0,6537.66,5531.5,inheritance_combined,12.697357587689217,control,0
2015-11-01,307115.0,6142.3,5739.5,inheritance_combined,12.634977549260832,control,0
2015-12-01,348539.0,6970.78,6346.5,inheritance_combined,12.761505411099368,control,0
2016-01-01,298085.0,5961.7,5529.5,inheritance_combined,12.60513395971513,control,0
2016-02-01,321293.0,6425.86,5872.0,inheritance_combined,12.680108758374246,control,0
2016-03-01,371402.0,7428.04,6744.0,inheritance_combined,12.825040312915862,control,0
2016-04-01,258366.0,5167.32,4401.0,inheritance_combined,12.462132463285947,control,0
2016-05-01,281005.0,5620.1,4681.5,inheritance_combined,12.546127741751885,control,0
2016-06-01,313451.0,6269.02,5164.0,inheritance_combined,12.655398326998508,control,0
2016-07-01,282471.0,5649.42,4965.5,inheritance_combined,12.551331169432004,control,0
2016-08-01,303719.0,6074.38,5082.5,inheritance_combined,12.623858210815493,control,0
2016-09-01,294924.0,5898.48,5100.0,inheritance_combined,12.594472975011746,control,0
2016-10-01,309579.0,6191.58,5425.0,inheritance_combined,12.642968588939823,control,0
2016-11-01,321404.0,6428.08,5932.5,inheritance_combined,12.68045417775882,control,0
2016-12-01,336264.0,6725.28,6193.0,inheritance_combined,12.725651844719177,control,0
2017-01-01,293855.0,5877.1,5311.5,inheritance_combined,12.590841727380125,control,0
2017-02-01,318369.0,6367.38,5854.5,inheritance_combined,12.670966366403352,control,0
2017-03-01,369793.0,7395.86,6781.0,inheritance_combined,12.820698668605111,control,0
2017-04-01,270371.0,5407.42,4874.5,inheritance_combined,12.507550368878702,control,0
2017-05-01,298168.0,5963.36,5117.0,inheritance_combined,12.605412365024742,control,0
2017-06-01,325736.0,6514.72,5605.5,inheritance_combined,12.693842516319853,control,0
2017-07-01,286454.0,5729.08,5171.0,inheritance_combined,12.565333243781819,control,0
2017-08-01,315726.0,6314.52,5656.5,inheritance_combined,12.662630027822681,control,0
2017-09-01,309025.0,6180.5,5454.0,inheritance_combined,12.641177458756024,control,0
2017-10-01,332725.0,6654.5,5558.0,inheritance_combined,12.715071601954756,control,0
2017-11-01,324493.0,6489.86,5682.0,inheritance_combined,12.69001924324492,control,0
2017-12-01,360945.0,7218.9,5886.0,inheritance_combined,12.796480871137245,control,0
2018-01-01,297119.0,5942.38,5247.0,inheritance_combined,12.601888010937358,control,0
2018-02-01,296439.0,5928.78,5212.0,inheritance_combined,12.599596742695686,control,0
2018-03-01,361052.0,7221.04,6844.5,inheritance_combined,12.796777271262961,control,0
2018-04-01,269901.0,5398.02,4756.0,inheritance_combined,12.505810504075185,control,0
2018-05-01,324721.0,6494.42,5646.5,inheritance_combined,12.690721631084287,control,0
2018-06-01,319505.0,6390.1,5579.5,inheritance_combined,12.674528202129544,control,0
2018-07-01,310564.0,6211.28,5435.0,inheritance_combined,12.646145278278675,control,0
2018-08-01,331187.0,6623.74,5687.0,inheritance_combined,12.710438449515163,control,0
2018-09-01,273936.0,5478.72,5130.5,inheritance_combined,12.520649781444599,control,0
2018-10-01,369795.0,7395.9,6755.5,inheritance_combined,12.820704077021688,control,0
2018-11-01,372459.0,7449.18,6734.5,inheritance_combined,12.827882243629828,control,0
2018-12-01,401328.0,8026.56,7508.5,inheritance_combined,12.902534327057948,control,0
2019-01-01,367594.0,7351.88,6630.0,inheritance_combined,12.814734347241235,control,0
2019-02-01,379794.0,7595.88,6840.5,inheritance_combined,12.847384279447226,control,0
2019-03-01,419204.0,8384.08,7688.0,inheritance_combined,12.946112953928179,control,0
2019-04-01,315822.0,6316.44,5700.5,inheritance_combined,12.662934042721753,control,0
2019-05-01,331673.0,6633.46,6375.5,inheritance_combined,12.711904822767691,control,0
2019-06-01,362319.0,7246.38,7091.0,inheritance_combined,12.800280318235119,control,0
2019-07-01,386162.0,7723.24,7296.0,inheritance_combined,12.864012249521293,control,0
2019-08-01,351443.0,7028.86,6582.5,inheritance_combined,12.76980281492099,control,0
2019-09-01,349747.0,6994.94,6902.0,inheritance_combined,12.764965314935543,control,0
2019-10-01,399026.0,7980.52,7412.0,inheritance_combined,12.89678185665626,control,0
2019-11-01,391784.0,7835.68,7359.5,inheritance_combined,12.8784659464969,control,0
2019-12-01,406945.0,8138.9,7570.5,inheritance_combined,12.916433320158022,control,0
2020-01-01,351961.0,7039.22,6340.5,inheritance_combined,12.771275652987418,control,0
2020-02-01,364630.0,7292.6,6405.0,inheritance_combined,12.80663841979455,control,0
2020-03-01,445212.0,8904.24,8564.0,inheritance_combined,13.006305852198167,control,0
2020-04-01,297003.0,5940.06,5379.5,inheritance_combined,12.601497518743923,control,0
2020-05-01,287041.0,5740.82,5271.0,inheritance_combined,12.567380341681506,control,0
2020-06-01,380269.0,7605.38,7136.0,inheritance_combined,12.848634176000115,control,0
2020-07-01,363049.0,7260.98,6916.5,inheritance_combined,12.802293090363062,control,0
2020-08-01,352326.0,7046.52,6683.5,inheritance_combined,12.772312162344196,control,0
2020-09-01,354470.0,7089.4,6702.5,inheritance_combined,12.778378995139185,control,0
2020-10-01,415908.0,8318.16,7726.0,inheritance_combined,12.93821936093913,control,0
2020-11-01,375597.0,7511.94,6918.0,inheritance_combined,12.8362720390639,control,0
2020-12-01,422608.0,8452.16,7956.0,inheritance_combined,12.954200314415582,control,0
2021-01-01,340310.0,6806.2,6264.0,inheritance_combined,12.737612245893269,control,0
2021-02-01,334418.0,6688.36,6677.0,inheritance_combined,12.720146986495218,control,0
2021-03-01,492633.0,9852.66,9264.5,inheritance_combined,13.107519753898558,control,0
2021-04-01,325377.0,6507.54,6203.0,inheritance_combined,12.692739789031721,control,0
2021-05-01,329653.0,6593.06,6162.5,inheritance_combined,12.705795865061237,control,0
2021-06-01,408016.0,8160.32,7816.0,inheritance_combined,12.919061668303659,control,0
2021-07-01,357378.0,7147.56,6967.0,inheritance_combined,12.786549324132926,control,0
2021-08-01,373885.0,7477.7,6813.0,inheritance_combined,12.831703542481947,control,0
2021-09-01,378178.0,7563.56,6868.0,inheritance_combined,12.843120263234264,control,0
2021-10-01,427781.0,8555.62,7717.0,inheritance_combined,12.96636666136691,control,0
2021-11-01,421591.0,8431.82,8059.0,inheritance_combined,12.951790928732857,control,0
2021-12-01,453453.0,9069.06,8649.5,inheritance_combined,13.024646904798255,control,0
2022-01-01,388575.0,7771.5,7486.0,inheritance_combined,12.8702414803511,control,0
2022-02-01,365477.0,7309.54,7069.0,inheritance_combined,12.808958628695372,control,0
2022-03-01,470347.0,9406.94,9113.5,inheritance_combined,13.061225999150778,control,0
2022-04-01,346882.0,6937.64,6528.5,inheritance_combined,12.756739943459399,control,0
2022-05-01,383912.0,7678.24,7215.5,inheritance_combined,12.858168638640505,control,0
2022-06-01,450618.0,9012.36,8559.5,inheritance_combined,13.018375252920114,control,0
2022-07-01,391773.0,7835.46,7700.0,inheritance_combined,12.87843786940742,control,0
2022-08-01,425835.0,8516.7,8139.5,inheritance_combined,12.961807226278552,control,0
2022-09-01,405753.0,8115.06,7763.0,inheritance_combined,12.913499879064846,control,0
2022-10-01,444655.0,8893.1,8068.0,inheritance_combined,13.005053979563844,control,0
2022-11-01,457262.0,9145.24,8423.5,inheritance_combined,13.033011809757847,control,0
2022-12-01,482663.0,9653.26,9212.0,inheritance_combined,13.087073966545752,control,0
2023-01-01,403467.0,8069.34,7381.0,inheritance_combined,12.907849978960998,control,0
2023-02-01,434063.0,8681.26,8193.0,inheritance_combined,12.980944963837985,control,0
2023-03-01,552039.0,11040.78,10499.5,inheritance_combined,13.221373974937398,control,0
2023-04-01,379065.0,7581.3,7381.0,inheritance_combined,12.845462973317225,control,0
2023-05-01,439020.0,8780.4,8661.5,inheritance_combined,12.992300249106131,control,0
2023-06-01,489509.0,9790.18,9620.0,inheritance_combined,13.101158126891953,control,0
2023-07-01,443288.0,8865.76,8709.5,inheritance_combined,13.001974950662264,control,0
2023-08-01,459599.0,9191.98,8958.0,inheritance_combined,13.038109649149323,control,0
2023-09-01,455807.0,9116.14,8888.0,inheritance_combined,13.029824753288782,control,0
2023-10-01,501512.0,10030.24,9485.5,inheritance_combined,13.125382814313205,control,0
2023-11-01,516597.0,10331.94,10102.0,inheritance_combined,13.155018352426087,control,0
2023-12-01,571944.0,11438.88,11425.0,inheritance_combined,13.25679636347131,control,1
2024-01-01,491523.0,9830.46,8953.0,inheritance_combined,13.105264012998388,control,1
2024-02-01,517936.0,10358.72,9757.0,inheritance_combined,13.157606961484875,control,1
2024-03-01,614306.0,12286.12,11831.5,inheritance_combined,13.328248454319036,control,1
2024-04-01,555918.0,11118.36,10775.5,inheritance_combined,13.22837608034179,control,1
2024-05-01,552179.0,11043.58,11336.5,inheritance_combined,13.22162754805566,control,1
2024-06-01,515564.0,10311.28,10316.5,inheritance_combined,13.153016726042424,control,1
2024-07-01,535875.0,10717.5,10352.0,inheritance_combined,13.191656203900278,control,1
2024-08-01,461702.0,9234.04,9115.0,inheritance_combined,13.042674940302895,control,1
2024-09-01,427577.0,8551.54,8201.0,inheritance_combined,12.965889668098905,control,1
2024-10-01,531029.0,10620.58,10071.0,inheritance_combined,13.18257191266876,control,1
2024-11-01,496138.0,9922.76,9583.5,inheritance_combined,13.114609392815893,control,1
2024-12-01,526417.0,10528.34,10373.5,inheritance_combined,13.173848953304605,control,1
2025-01-01,442738.0,8854.76,8488.5,inheritance_combined,13.000733451946326,control,1
2025-02-01,426444.0,8528.88,8265.5,inheritance_combined,12.963236336003536,control,1
2025-03-01,535145.0,10702.9,10663.0,inheritance_combined,13.190293017194064,control,1
2025-04-01,431088.0,8621.76,8221.5,inheritance_combined,12.97406752457884,control,1
2025-05-01,414307.0,8286.14,8146.0,inheritance_combined,12.934362523891862,control,1
2025-06-01,477719.0,9554.38,9167.5,inheritance_combined,13.076777972503777,control,1
2025-07-01,472517.0,9450.34,8998.5,inheritance_combined,13.06582900410469,control,1
2025-08-01,405119.0,8102.38,7929.0,inheritance_combined,12.911936130090425,control,1
2025-09-01,429081.0,8581.62,8432.0,inheritance_combined,12.969400991276377,control,1
2025-10-01,504193.0,10083.86,9597.5,inheritance_combined,13.130714410259971,control,1
2025-11-01,414692.0,8293.84,7682.0,inheritance_combined,12.935291354994623,control,1
2025-12-01,490890.0,9817.8,10080.0,inheritance_combined,13.103975349091051,control,1
2007-01-01,0.0,,,leasehold,,treatment,0
2007-02-01,0.0,,,leasehold,,treatment,0
2007-03-01,0.0,,,leasehold,,treatment,0
2007-04-01,0.0,,,leasehold,,treatment,0
2007-05-01,0.0,,,leasehold,,treatment,0
2007-06-01,0.0,,,leasehold,,treatment,0
2007-07-01,0.0,,,leasehold,,treatment,0
2007-08-01,0.0,,,leasehold,,treatment,0
2007-09-01,0.0,,,leasehold,,treatment,0
2007-10-01,0.0,,,leasehold,,treatment,0
2007-11-01,0.0,,,leasehold,,treatment,0
2007-12-01,0.0,,,leasehold,,treatment,0
2008-01-01,0.0,,,leasehold,,treatment,0
2008-02-01,0.0,,,leasehold,,treatment,0
2008-03-01,0.0,,,leasehold,,treatment,0
2008-04-01,0.0,,,leasehold,,treatment,0
2008-05-01,0.0,,,leasehold,,treatment,0
2008-06-01,0.0,,,leasehold,,treatment,0
2008-07-01,0.0,,,leasehold,,treatment,0
2008-08-01,0.0,,,leasehold,,treatment,0
2008-09-01,0.0,,,leasehold,,treatment,0
2008-10-01,0.0,,,leasehold,,treatment,0
2008-11-01,0.0,,,leasehold,,treatment,0
2008-12-01,0.0,,,leasehold,,treatment,0
2009-01-01,588.0,11.76,6.5,leasehold,6.376726947898627,treatment,0
2009-02-01,658.0,13.16,3.0,leasehold,6.489204931325317,treatment,0
2009-03-01,436.0,8.72,4.5,leasehold,6.077642243349034,treatment,0
2009-04-01,926.0,18.52,4.0,leasehold,6.8308742346461795,treatment,0
2009-05-01,290.0,5.8,3.5,leasehold,5.66988092298052,treatment,0
2009-06-01,657.0,13.14,4.0,leasehold,6.48768401848461,treatment,0
2009-07-01,531.0,10.62,3.0,leasehold,6.274762021241939,treatment,0
2009-08-01,437.0,8.74,3.0,leasehold,6.07993319509559,treatment,0
2009-09-01,577.0,11.54,3.0,leasehold,6.3578422665081,treatment,0
2009-10-01,956.0,19.12,5.0,leasehold,6.862757913051401,treatment,0
2009-11-01,492.0,9.84,3.0,leasehold,6.198478716492308,treatment,0
2009-12-01,460.0,9.2,3.0,leasehold,6.131226489483141,treatment,0
2010-01-01,467.0,9.34,3.0,leasehold,6.1463292576688975,treatment,0
2010-02-01,356.0,7.12,3.0,leasehold,5.87493073085203,treatment,0
2010-03-01,474.0,9.48,7.0,leasehold,6.161207321695077,treatment,0
2010-04-01,595.0,11.9,5.0,leasehold,6.38856140554563,treatment,0
2010-05-01,457.0,9.14,2.0,leasehold,6.124683390894205,treatment,0
2010-06-01,406.0,8.12,5.0,leasehold,6.0063531596017325,treatment,0
2010-07-01,379.0,7.58,4.5,leasehold,5.937536205082426,treatment,0
2010-08-01,1155.0,23.1,5.0,leasehold,7.051855622955894,treatment,0
2010-09-01,323.0,6.46,3.0,leasehold,5.777652323222656,treatment,0
2010-10-01,346.0,6.92,3.5,leasehold,5.846438775057725,treatment,0
2010-11-01,483.0,9.66,4.0,leasehold,6.180016653652572,treatment,0
2010-12-01,370.0,7.4,5.0,leasehold,5.91350300563827,treatment,0
2011-01-01,368.0,7.36,4.0,leasehold,5.908082938168931,treatment,0
2011-02-01,329.0,6.58,2.0,leasehold,5.796057750765372,treatment,0
2011-03-01,555.0,11.1,6.0,leasehold,6.318968113746434,treatment,0
2011-04-01,569.0,11.38,6.5,leasehold,6.343880434126331,treatment,0
2011-05-01,437.0,8.74,3.5,leasehold,6.07993319509559,treatment,0
2011-06-01,375.0,7.5,4.0,leasehold,5.926926025970411,treatment,0
2011-07-01,290.0,5.8,4.0,leasehold,5.66988092298052,treatment,0
2011-08-01,636.0,12.72,3.5,leasehold,6.455198563340122,treatment,0
2011-09-01,485.0,9.7,5.0,leasehold,6.184148890937483,treatment,0
2011-10-01,430.0,8.6,3.5,leasehold,6.063785208687608,treatment,0
2011-11-01,285.0,5.7,4.0,leasehold,5.652489180268651,treatment,0
2011-12-01,390.0,7.8,4.5,leasehold,5.966146739123692,treatment,0
2012-01-01,308.0,6.16,2.5,leasehold,5.730099782973574,treatment,0
2012-02-01,446.0,8.92,7.0,leasehold,6.100318952020064,treatment,0
2012-03-01,448.0,8.96,4.0,leasehold,6.104793232414985,treatment,0
2012-04-01,530.0,10.6,5.0,leasehold,6.272877006546167,treatment,0
2012-05-01,485.0,9.7,5.5,leasehold,6.184148890937483,treatment,0
2012-06-01,374.0,7.48,3.0,leasehold,5.924255797414532,treatment,0
2012-07-01,426.0,8.52,4.0,leasehold,6.054439346269371,treatment,0
2012-08-01,471.0,9.42,5.0,leasehold,6.154858094016418,treatment,0
2012-09-01,360.0,7.2,3.0,leasehold,5.886104031450156,treatment,0
2012-10-01,677.0,13.54,9.5,leasehold,6.517671272912275,treatment,0
2012-11-01,738.0,14.76,10.0,leasehold,6.6039438246004725,treatment,0
2012-12-01,759.0,15.18,10.0,leasehold,6.63200177739563,treatment,0
2013-01-01,669.0,13.38,9.0,leasehold,6.505784060128229,treatment,0
2013-02-01,649.0,12.98,7.5,leasehold,6.47543271670409,treatment,0
2013-03-01,1019.0,20.38,10.5,leasehold,6.926577033222725,treatment,0
2013-04-01,1542.0,30.84,9.0,leasehold,7.340835554123275,treatment,0
2013-05-01,1203.0,24.06,11.0,leasehold,7.0925737159746784,treatment,0
2013-06-01,640.0,12.8,9.0,leasehold,6.461468176353717,treatment,0
2013-07-01,760.0,15.2,8.0,leasehold,6.633318433280377,treatment,0
2013-08-01,836.0,16.72,14.5,leasehold,6.728628613084702,treatment,0
2013-09-01,915.0,18.3,9.5,leasehold,6.818924065275521,treatment,0
2013-10-01,942.0,18.84,13.5,leasehold,6.848005274576363,treatment,0
2013-11-01,942.0,18.84,13.5,leasehold,6.848005274576363,treatment,0
2013-12-01,1445.0,28.9,12.0,leasehold,7.275864600546533,treatment,0
2014-01-01,1020.0,20.4,11.5,leasehold,6.927557906278317,treatment,0
2014-02-01,964.0,19.28,11.0,leasehold,6.871091294610546,treatment,0
2014-03-01,859.0,17.18,14.5,leasehold,6.755768921984255,treatment,0
2014-04-01,1655.0,33.1,20.0,leasehold,7.411556287811163,treatment,0
2014-05-01,1011.0,20.22,14.0,leasehold,6.918695219020472,treatment,0
2014-06-01,1362.0,27.24,14.0,leasehold,7.216709486709457,treatment,0
2014-07-01,860.0,17.2,12.0,leasehold,6.756932389247553,treatment,0
2014-08-01,1280.0,25.6,11.0,leasehold,7.154615356913663,treatment,0
2014-09-01,1001.0,20.02,14.0,leasehold,6.90875477931522,treatment,0
2014-10-01,1748.0,34.96,16.5,leasehold,7.466227556215481,treatment,0
2014-11-01,1044.0,20.88,13.5,leasehold,6.950814768442584,treatment,0
2014-12-01,1466.0,29.32,14.5,leasehold,7.290292882446597,treatment,0
2015-01-01,1458.0,29.16,17.0,leasehold,7.284820912568604,treatment,0
2015-02-01,1218.0,24.36,12.5,leasehold,7.1049654482698426,treatment,0
2015-03-01,2132.0,42.64,25.0,leasehold,7.664815785285735,treatment,0
2015-04-01,1778.0,35.56,19.0,leasehold,7.48324441607385,treatment,0
2015-05-01,1220.0,24.4,14.5,leasehold,7.106606137727303,treatment,0
2015-06-01,1262.0,25.24,14.5,leasehold,7.140453043101158,treatment,0
2015-07-01,1487.0,29.74,20.0,leasehold,7.304515946460155,treatment,0
2015-08-01,1145.0,22.9,11.0,leasehold,7.0431599159883405,treatment,0
2015-09-01,1245.0,24.9,15.5,leasehold,7.126890808898808,treatment,0
2015-10-01,1205.0,24.1,15.0,leasehold,7.094234845924755,treatment,0
2015-11-01,1373.0,27.46,14.5,leasehold,7.224753405767971,treatment,0
2015-12-01,1918.0,38.36,22.5,leasehold,7.559038255443384,treatment,0
2016-01-01,1491.0,29.82,14.5,leasehold,7.307202314764738,treatment,0
2016-02-01,1012.0,20.24,10.5,leasehold,6.919683849847411,treatment,0
2016-03-01,1242.0,24.84,20.5,leasehold,7.124478262493424,treatment,0
2016-04-01,1729.0,34.58,20.0,leasehold,7.455298485683291,treatment,0
2016-05-01,911.0,18.22,10.5,leasehold,6.814542897259958,treatment,0
2016-06-01,1337.0,26.74,14.5,leasehold,7.198183577101943,treatment,0
2016-07-01,887.0,17.74,13.0,leasehold,6.787844982309579,treatment,0
2016-08-01,1125.0,22.5,8.0,leasehold,7.025538314638521,treatment,0
2016-09-01,1295.0,25.9,13.5,leasehold,7.166265974133638,treatment,0
2016-10-01,2086.0,41.72,10.0,leasehold,7.643003635560718,treatment,0
2016-11-01,1185.0,23.7,10.0,leasehold,7.077498053569231,treatment,0
2016-12-01,959.0,19.18,12.0,leasehold,6.8658910748834385,treatment,0
2017-01-01,1258.0,25.16,12.5,leasehold,7.1372784372603855,treatment,0
2017-02-01,1156.0,23.12,14.0,leasehold,7.052721049232323,treatment,0
2017-03-01,2057.0,41.14,14.0,leasehold,7.6290038896529575,treatment,0
2017-04-01,1370.0,27.4,16.0,leasehold,7.222566018822171,treatment,0
2017-05-01,902.0,18.04,8.5,leasehold,6.804614520062624,treatment,0
2017-06-01,972.0,19.44,13.0,leasehold,6.879355804460439,treatment,0
2017-07-01,953.0,19.06,9.5,leasehold,6.859614903654202,treatment,0
2017-08-01,833.0,16.66,9.0,leasehold,6.725033642166843,treatment,0
2017-09-01,715.0,14.3,8.0,leasehold,6.5722825426940075,treatment,0
2017-10-01,1090.0,21.8,10.5,leasehold,6.993932975223189,treatment,0
2017-11-01,1236.0,24.72,10.0,leasehold,7.119635638017636,treatment,0
2017-12-01,948.0,18.96,10.0,leasehold,6.854354502255021,treatment,0
2018-01-01,878.0,17.56,9.0,leasehold,6.777646593635117,treatment,0
2018-02-01,862.0,17.24,8.0,leasehold,6.759255270663693,treatment,0
2018-03-01,1160.0,23.2,12.5,leasehold,7.05617528410041,treatment,0
2018-04-01,1106.0,22.12,10.5,leasehold,7.00850518208228,treatment,0
2018-05-01,1085.0,21.7,9.0,leasehold,6.98933526597456,treatment,0
2018-06-01,792.0,15.84,10.0,leasehold,6.674561391814426,treatment,0
2018-07-01,1254.0,25.08,9.5,leasehold,7.134093721192866,treatment,0
2018-08-01,1296.0,25.92,8.0,leasehold,7.16703787691222,treatment,0
2018-09-01,894.0,17.88,11.5,leasehold,6.795705775173514,treatment,0
2018-10-01,1074.0,21.48,11.5,leasehold,6.97914527506881,treatment,0
2018-11-01,2019.0,40.38,13.0,leasehold,7.610357618312838,treatment,0
2018-12-01,828.0,16.56,10.5,leasehold,6.71901315438526,treatment,0
2019-01-01,711.0,14.22,9.0,leasehold,6.566672429803241,treatment,0
2019-02-01,747.0,14.94,8.0,leasehold,6.616065185132817,treatment,0
2019-03-01,1002.0,20.04,11.5,leasehold,6.90975328164481,treatment,0
2019-04-01,1525.0,30.5,10.0,leasehold,7.329749689041512,treatment,0
2019-05-01,745.0,14.9,8.5,leasehold,6.61338421837956,treatment,0
2019-06-01,1194.0,23.88,13.5,leasehold,7.085064293952548,treatment,0
2019-07-01,1525.0,30.5,14.0,leasehold,7.329749689041512,treatment,0
2019-08-01,704.0,14.08,7.5,leasehold,6.556778356158042,treatment,0
2019-09-01,830.0,16.6,8.0,leasehold,6.721425700790643,treatment,0
2019-10-01,1039.0,20.78,13.5,leasehold,6.946013991099227,treatment,0
2019-11-01,971.0,19.42,12.0,leasehold,6.878326468291325,treatment,0
2019-12-01,896.0,17.92,15.0,leasehold,6.79794041297493,treatment,0
2020-01-01,1080.0,21.6,12.0,leasehold,6.984716320118266,treatment,0
2020-02-01,744.0,14.88,8.5,leasehold,6.612041034833092,treatment,0
2020-03-01,972.0,19.44,14.0,leasehold,6.879355804460439,treatment,0
2020-04-01,982.0,19.64,11.0,leasehold,6.889591308354466,treatment,0
2020-05-01,676.0,13.52,6.0,leasehold,6.516193076042964,treatment,0
2020-06-01,1098.0,21.96,10.0,leasehold,7.001245622069476,treatment,0
2020-07-01,954.0,19.08,12.5,leasehold,6.860663671448287,treatment,0
2020-08-01,751.0,15.02,8.0,leasehold,6.621405651764134,treatment,0
2020-09-01,1113.0,22.26,10.0,leasehold,7.014814351275545,treatment,0
2020-10-01,1037.0,20.74,10.5,leasehold,6.9440872082295275,treatment,0
2020-11-01,779.0,15.58,9.5,leasehold,6.658011045870748,treatment,0
2020-12-01,975.0,19.5,13.5,leasehold,6.882437470997847,treatment,0
2021-01-01,697.0,13.94,8.0,leasehold,6.546785410760524,treatment,0
2021-02-01,660.0,13.2,8.5,leasehold,6.492239835020471,treatment,0
2021-03-01,1059.0,21.18,12.0,leasehold,6.9650803456014065,treatment,0
2021-04-01,1070.0,21.4,12.0,leasehold,6.975413927455952,treatment,0
2021-05-01,698.0,13.96,7.5,leasehold,6.548219102762372,treatment,0
2021-06-01,939.0,18.78,9.0,leasehold,6.844815479208263,treatment,0
2021-07-01,735.0,14.7,7.0,leasehold,6.5998704992128365,treatment,0
2021-08-01,681.0,13.62,6.5,leasehold,6.523562306149512,treatment,0
2021-09-01,826.0,16.52,8.0,leasehold,6.716594773520978,treatment,0
2021-10-01,952.0,19.04,10.0,leasehold,6.858565034791365,treatment,0
2021-11-01,850.0,17.0,7.0,leasehold,6.745236349484363,treatment,0
2021-12-01,883.0,17.66,10.5,leasehold,6.78332520060396,treatment,0
2022-01-01,657.0,13.14,8.0,leasehold,6.48768401848461,treatment,0
2022-02-01,747.0,14.94,9.0,leasehold,6.616065185132817,treatment,0
2022-03-01,916.0,18.32,12.0,leasehold,6.82001636467413,treatment,0
2022-04-01,685.0,13.7,9.5,leasehold,6.529418838262226,treatment,0
2022-05-01,629.0,12.58,5.0,leasehold,6.444131256700441,treatment,0
2022-06-01,593.0,11.86,7.5,leasehold,6.385194398997726,treatment,0
2022-07-01,769.0,15.38,7.0,leasehold,6.645090969505644,treatment,0
2022-08-01,715.0,14.3,6.0,leasehold,6.5722825426940075,treatment,0
2022-09-01,607.0,12.14,8.0,leasehold,6.408528791059498,treatment,0
2022-10-01,842.0,16.84,7.0,leasehold,6.7357800142423265,treatment,0
2022-11-01,570.0,11.4,7.0,leasehold,6.345636360828596,treatment,0
2022-12-01,614.0,12.28,8.0,leasehold,6.419994928147142,treatment,0
2023-01-01,479.0,9.58,4.0,leasehold,6.171700597410915,treatment,0
2023-02-01,533.0,10.66,8.0,leasehold,6.278521424165844,treatment,0
2023-03-01,1132.0,22.64,12.0,leasehold,7.0317412587631285,treatment,0
2023-04-01,1145.0,22.9,7.0,leasehold,7.0431599159883405,treatment,0
2023-05-01,951.0,19.02,9.0,leasehold,6.85751406254539,treatment,0
2023-06-01,902.0,18.04,10.5,leasehold,6.804614520062624,treatment,0
2023-07-01,447.0,8.94,4.0,leasehold,6.102558594613569,treatment,0
2023-08-01,568.0,11.36,6.5,leasehold,6.342121418721152,treatment,0
2023-09-01,572.0,11.44,8.0,leasehold,6.349138991379798,treatment,0
2023-10-01,810.0,16.2,7.5,leasehold,6.697034247666484,treatment,0
2023-11-01,1061.0,21.22,11.0,leasehold,6.966967138613983,treatment,0
2023-12-01,1541.0,30.82,8.5,leasehold,7.340186835320115,treatment,1
2024-01-01,1247.0,24.94,12.5,leasehold,7.1284959456800365,treatment,1
2024-02-01,2008.0,40.16,9.5,leasehold,7.60489448081162,treatment,1
2024-03-01,1562.0,31.24,10.5,leasehold,7.3537223303996315,treatment,1
2024-04-01,1194.0,23.88,8.5,leasehold,7.085064293952548,treatment,1
2024-05-01,1372.0,27.44,11.0,leasehold,7.22402480828583,treatment,1
2024-06-01,519.0,10.38,5.5,leasehold,6.251903883165888,treatment,1
2024-07-01,1020.0,20.4,7.0,leasehold,6.927557906278317,treatment,1
2024-08-01,791.0,15.82,5.0,leasehold,6.673297967767654,treatment,1
2024-09-01,1247.0,24.94,6.0,leasehold,7.1284959456800365,treatment,1
2024-10-01,997.0,19.94,8.5,leasehold,6.904750769961838,treatment,1
